City,Day,Date,Time,Weather,Temperature
Lund,Saturday,04-03-2023,13:00,Rainy,10
Lund,Saturday,04-03-2023,13:30,Rainy,18
Lund,Saturday,04-03-2023,14:00,Sunny,25
Lund,Saturday,04-03-2023,14:30,Sunny,23
Lund,Saturday,04-03-2023,15:00,Partly Cloudy,21
Lund,Saturday,04-03-2023,15:30,Cloudy,13
Lund,Saturday,04-03-2023,16:00,Sunny,23
Lund,Saturday,04-03-2023,16:30,Rainy,10
Lund,Saturday,04-03-2023,17:00,Partly Cloudy,20
Lund,Saturday,04-03-2023,17:30,Sunny,26
Lund,Saturday,04-03-2023,18:00,Sunny,29
Lund,Saturday,04-03-2023,18:30,Thunderstorms,15
Lund,Saturday,04-03-2023,19:00,Rainy,9
Lund,Saturday,04-03-2023,19:30,Sunny,24
Lund,Saturday,04-03-2023,20:00,Sunny,21
Lund,Saturday,04-03-2023,20:30,Rainy,12
Lund,Saturday,04-03-2023,21:00,Thunderstorms,6
Lund,Saturday,04-03-2023,21:30,Sunny,26
Lund,Saturday,04-03-2023,22:00,Cloudy,21
Lund,Saturday,04-03-2023,22:30,Partly Cloudy,22
Lund,Saturday,04-03-2023,23:00,Rainy,11
Lund,Saturday,04-03-2023,23:30,Cloudy,16
Lund,Sunday,05-03-2023,00:00,Thunderstorms,18
Lund,Sunday,05-03-2023,00:30,Partly Cloudy,20
Lund,Sunday,05-03-2023,01:00,Cloudy,10
Lund,Sunday,05-03-2023,01:30,Partly Cloudy,17
Lund,Sunday,05-03-2023,02:00,Partly Cloudy,13
Lund,Sunday,05-03-2023,02:30,Cloudy,16
Lund,Sunday,05-03-2023,03:00,Thunderstorms,13
Lund,Sunday,05-03-2023,03:30,Sunny,22
Lund,Sunday,05-03-2023,04:00,Cloudy,20
Lund,Sunday,05-03-2023,04:30,Cloudy,23
Lund,Sunday,05-03-2023,05:00,Cloudy,18
Lund,Sunday,05-03-2023,05:30,Rainy,4
Lund,Sunday,05-03-2023,06:00,Sunny,24
Lund,Sunday,05-03-2023,06:30,Sunny,30
Lund,Sunday,05-03-2023,07:00,Rainy,10
Lund,Sunday,05-03-2023,07:30,Rainy,17
Lund,Sunday,05-03-2023,08:00,Sunny,31
Lund,Sunday,05-03-2023,08:30,Thunderstorms,19
Lund,Sunday,05-03-2023,09:00,Partly Cloudy,12
Lund,Sunday,05-03-2023,09:30,Rainy,13
Lund,Sunday,05-03-2023,10:00,Sunny,23
Lund,Sunday,05-03-2023,10:30,Cloudy,22
Lund,Sunday,05-03-2023,11:00,Thunderstorms,13
Lund,Sunday,05-03-2023,11:30,Cloudy,16
Lund,Sunday,05-03-2023,12:00,Partly Cloudy,19
Lund,Sunday,05-03-2023,12:30,Sunny,28
Lund,Sunday,05-03-2023,13:00,Rainy,14
Lund,Sunday,05-03-2023,13:30,Cloudy,18
Lund,Sunday,05-03-2023,14:00,Sunny,28
Lund,Sunday,05-03-2023,14:30,Partly Cloudy,16
Lund,Sunday,05-03-2023,15:00,Sunny,32
Lund,Sunday,05-03-2023,15:30,Thunderstorms,12
Lund,Sunday,05-03-2023,16:00,Thunderstorms,13
Lund,Sunday,05-03-2023,16:30,Partly Cloudy,23
Lund,Sunday,05-03-2023,17:00,Cloudy,13
Lund,Sunday,05-03-2023,17:30,Rainy,12
Lund,Sunday,05-03-2023,18:00,Partly Cloudy,24
Lund,Sunday,05-03-2023,18:30,Thunderstorms,10
Lund,Sunday,05-03-2023,19:00,Cloudy,8
Lund,Sunday,05-03-2023,19:30,Partly Cloudy,20
Lund,Sunday,05-03-2023,20:00,Partly Cloudy,19
Lund,Sunday,05-03-2023,20:30,Sunny,20
Lund,Sunday,05-03-2023,21:00,Partly Cloudy,22
Lund,Sunday,05-03-2023,21:30,Thunderstorms,11
Lund,Sunday,05-03-2023,22:00,Rainy,3
Lund,Sunday,05-03-2023,22:30,Sunny,29
Lund,Sunday,05-03-2023,23:00,Thunderstorms,14
Lund,Sunday,05-03-2023,23:30,Cloudy,17
Lund,Monday,06-03-2023,00:00,Cloudy,15
Lund,Monday,06-03-2023,00:30,Sunny,22
Lund,Monday,06-03-2023,01:00,Sunny,29
Lund,Monday,06-03-2023,01:30,Thunderstorms,21
Lund,Monday,06-03-2023,02:00,Sunny,20
Lund,Monday,06-03-2023,02:30,Partly Cloudy,24
Lund,Monday,06-03-2023,03:00,Rainy,8
Lund,Monday,06-03-2023,03:30,Rainy,6
Lund,Monday,06-03-2023,04:00,Rainy,11
Lund,Monday,06-03-2023,04:30,Cloudy,9
Lund,Monday,06-03-2023,05:00,Cloudy,17
Lund,Monday,06-03-2023,05:30,Rainy,6
Lund,Monday,06-03-2023,06:00,Partly Cloudy,21
Lund,Monday,06-03-2023,06:30,Cloudy,12
Lund,Monday,06-03-2023,07:00,Thunderstorms,17
Lund,Monday,06-03-2023,07:30,Sunny,31
Lund,Monday,06-03-2023,08:00,Cloudy,7
Lund,Monday,06-03-2023,08:30,Cloudy,19
Lund,Monday,06-03-2023,09:00,Thunderstorms,9
Lund,Monday,06-03-2023,09:30,Thunderstorms,14
Lund,Monday,06-03-2023,10:00,Cloudy,12
Lund,Monday,06-03-2023,10:30,Thunderstorms,7
Lund,Monday,06-03-2023,11:00,Thunderstorms,18
Lund,Monday,06-03-2023,11:30,Cloudy,13
Lund,Monday,06-03-2023,12:00,Thunderstorms,8
Lund,Monday,06-03-2023,12:30,Partly Cloudy,25
Lund,Monday,06-03-2023,13:00,Thunderstorms,11
Lund,Monday,06-03-2023,13:30,Partly Cloudy,19
Lund,Monday,06-03-2023,14:00,Partly Cloudy,18
Lund,Monday,06-03-2023,14:30,Rainy,15
Lund,Monday,06-03-2023,15:00,Thunderstorms,17
Lund,Monday,06-03-2023,15:30,Cloudy,16
Lund,Monday,06-03-2023,16:00,Partly Cloudy,19
Lund,Monday,06-03-2023,16:30,Rainy,11
Lund,Monday,06-03-2023,17:00,Rainy,12
Lund,Monday,06-03-2023,17:30,Partly Cloudy,15
Lund,Monday,06-03-2023,18:00,Rainy,13
Lund,Monday,06-03-2023,18:30,Cloudy,16
Lund,Monday,06-03-2023,19:00,Cloudy,21
Lund,Monday,06-03-2023,19:30,Thunderstorms,11
Lund,Monday,06-03-2023,20:00,Thunderstorms,11
Lund,Monday,06-03-2023,20:30,Sunny,15
Lund,Monday,06-03-2023,21:00,Thunderstorms,19
Lund,Monday,06-03-2023,21:30,Partly Cloudy,16
Lund,Monday,06-03-2023,22:00,Sunny,19
Lund,Monday,06-03-2023,22:30,Partly Cloudy,25
Lund,Monday,06-03-2023,23:00,Thunderstorms,9
Lund,Monday,06-03-2023,23:30,Cloudy,11
Lund,Tuesday,07-03-2023,00:00,Sunny,31
Lund,Tuesday,07-03-2023,00:30,Thunderstorms,13
Lund,Tuesday,07-03-2023,01:00,Rainy,9
Lund,Tuesday,07-03-2023,01:30,Cloudy,10
Lund,Tuesday,07-03-2023,02:00,Rainy,5
Lund,Tuesday,07-03-2023,02:30,Rainy,4
Lund,Tuesday,07-03-2023,03:00,Partly Cloudy,18
Lund,Tuesday,07-03-2023,03:30,Cloudy,18
Lund,Tuesday,07-03-2023,04:00,Rainy,6
Lund,Tuesday,07-03-2023,04:30,Sunny,26
Lund,Tuesday,07-03-2023,05:00,Cloudy,19
Lund,Tuesday,07-03-2023,05:30,Cloudy,19
Lund,Tuesday,07-03-2023,06:00,Partly Cloudy,19
Lund,Tuesday,07-03-2023,06:30,Partly Cloudy,16
Lund,Tuesday,07-03-2023,07:00,Rainy,13
Lund,Tuesday,07-03-2023,07:30,Cloudy,17
Lund,Tuesday,07-03-2023,08:00,Rainy,11
Lund,Tuesday,07-03-2023,08:30,Rainy,6
Lund,Tuesday,07-03-2023,09:00,Rainy,8
Lund,Tuesday,07-03-2023,09:30,Rainy,13
Lund,Tuesday,07-03-2023,10:00,Cloudy,13
Lund,Tuesday,07-03-2023,10:30,Cloudy,15
Lund,Tuesday,07-03-2023,11:00,Rainy,3
Lund,Tuesday,07-03-2023,11:30,Rainy,2
Lund,Tuesday,07-03-2023,12:00,Rainy,13
Lund,Tuesday,07-03-2023,12:30,Thunderstorms,18
Lund,Tuesday,07-03-2023,13:00,Cloudy,22
Lund,Tuesday,07-03-2023,13:30,Cloudy,11
Lund,Tuesday,07-03-2023,14:00,Thunderstorms,6
Lund,Tuesday,07-03-2023,14:30,Rainy,8
Lund,Tuesday,07-03-2023,15:00,Cloudy,19
Lund,Tuesday,07-03-2023,15:30,Rainy,5
Lund,Tuesday,07-03-2023,16:00,Sunny,24
Lund,Tuesday,07-03-2023,16:30,Partly Cloudy,13
Lund,Tuesday,07-03-2023,17:00,Thunderstorms,11
Lund,Tuesday,07-03-2023,17:30,Thunderstorms,21
Lund,Tuesday,07-03-2023,18:00,Rainy,13
Lund,Tuesday,07-03-2023,18:30,Partly Cloudy,25
Lund,Tuesday,07-03-2023,19:00,Rainy,11
Lund,Tuesday,07-03-2023,19:30,Rainy,7
Lund,Tuesday,07-03-2023,20:00,Rainy,14
Lund,Tuesday,07-03-2023,20:30,Rainy,12
Lund,Tuesday,07-03-2023,21:00,Thunderstorms,15
Lund,Tuesday,07-03-2023,21:30,Cloudy,16
Lund,Tuesday,07-03-2023,22:00,Rainy,14
Lund,Tuesday,07-03-2023,22:30,Rainy,17
Lund,Tuesday,07-03-2023,23:00,Partly Cloudy,27
Lund,Tuesday,07-03-2023,23:30,Rainy,6
Lund,Wednesday,08-03-2023,00:00,Rainy,8
Lund,Wednesday,08-03-2023,00:30,Cloudy,16
Lund,Wednesday,08-03-2023,01:00,Cloudy,14
Lund,Wednesday,08-03-2023,01:30,Thunderstorms,14
Lund,Wednesday,08-03-2023,02:00,Cloudy,15
Lund,Wednesday,08-03-2023,02:30,Rainy,18
Lund,Wednesday,08-03-2023,03:00,Partly Cloudy,26
Lund,Wednesday,08-03-2023,03:30,Sunny,25
Lund,Wednesday,08-03-2023,04:00,Rainy,16
Lund,Wednesday,08-03-2023,04:30,Cloudy,13
Lund,Wednesday,08-03-2023,05:00,Sunny,28
Lund,Wednesday,08-03-2023,05:30,Thunderstorms,15
Lund,Wednesday,08-03-2023,06:00,Sunny,20
Lund,Wednesday,08-03-2023,06:30,Cloudy,16
Lund,Wednesday,08-03-2023,07:00,Thunderstorms,8
Lund,Wednesday,08-03-2023,07:30,Sunny,19
Lund,Wednesday,08-03-2023,08:00,Sunny,25
Lund,Wednesday,08-03-2023,08:30,Cloudy,14
Lund,Wednesday,08-03-2023,09:00,Thunderstorms,18
Lund,Wednesday,08-03-2023,09:30,Sunny,22
Lund,Wednesday,08-03-2023,10:00,Partly Cloudy,24
Lund,Wednesday,08-03-2023,10:30,Partly Cloudy,25
Lund,Wednesday,08-03-2023,11:00,Partly Cloudy,22
Lund,Wednesday,08-03-2023,11:30,Cloudy,11
Lund,Wednesday,08-03-2023,12:00,Cloudy,22
Lund,Wednesday,08-03-2023,12:30,Rainy,8
Lund,Wednesday,08-03-2023,13:00,Sunny,29
Lund,Wednesday,08-03-2023,13:30,Sunny,23
Lund,Wednesday,08-03-2023,14:00,Thunderstorms,12
Lund,Wednesday,08-03-2023,14:30,Thunderstorms,13
Lund,Wednesday,08-03-2023,15:00,Cloudy,20
Lund,Wednesday,08-03-2023,15:30,Rainy,13
Lund,Wednesday,08-03-2023,16:00,Partly Cloudy,18
Lund,Wednesday,08-03-2023,16:30,Rainy,14
Lund,Wednesday,08-03-2023,17:00,Rainy,15
Lund,Wednesday,08-03-2023,17:30,Sunny,27
Lund,Wednesday,08-03-2023,18:00,Cloudy,10
Lund,Wednesday,08-03-2023,18:30,Thunderstorms,14
Lund,Wednesday,08-03-2023,19:00,Partly Cloudy,19
Lund,Wednesday,08-03-2023,19:30,Cloudy,12
Lund,Wednesday,08-03-2023,20:00,Sunny,23
Lund,Wednesday,08-03-2023,20:30,Rainy,10
Lund,Wednesday,08-03-2023,21:00,Rainy,15
Lund,Wednesday,08-03-2023,21:30,Partly Cloudy,13
Lund,Wednesday,08-03-2023,22:00,Cloudy,12
Lund,Wednesday,08-03-2023,22:30,Rainy,4
Lund,Wednesday,08-03-2023,23:00,Sunny,25
Lund,Wednesday,08-03-2023,23:30,Rainy,11
Lund,Thursday,09-03-2023,00:00,Thunderstorms,9
Lund,Thursday,09-03-2023,00:30,Rainy,14
Lund,Thursday,09-03-2023,01:00,Thunderstorms,18
Lund,Thursday,09-03-2023,01:30,Rainy,11
Lund,Thursday,09-03-2023,02:00,Cloudy,15
Lund,Thursday,09-03-2023,02:30,Rainy,13
Lund,Thursday,09-03-2023,03:00,Sunny,25
Lund,Thursday,09-03-2023,03:30,Sunny,19
Lund,Thursday,09-03-2023,04:00,Cloudy,18
Lund,Thursday,09-03-2023,04:30,Cloudy,18
Lund,Thursday,09-03-2023,05:00,Partly Cloudy,12
Lund,Thursday,09-03-2023,05:30,Cloudy,21
Lund,Thursday,09-03-2023,06:00,Sunny,25
Lund,Thursday,09-03-2023,06:30,Partly Cloudy,24
Lund,Thursday,09-03-2023,07:00,Cloudy,22
Lund,Thursday,09-03-2023,07:30,Rainy,15
Lund,Thursday,09-03-2023,08:00,Cloudy,9
Lund,Thursday,09-03-2023,08:30,Partly Cloudy,22
Lund,Thursday,09-03-2023,09:00,Sunny,27
Lund,Thursday,09-03-2023,09:30,Thunderstorms,9
Lund,Thursday,09-03-2023,10:00,Cloudy,16
Lund,Thursday,09-03-2023,10:30,Partly Cloudy,12
Lund,Thursday,09-03-2023,11:00,Partly Cloudy,19
Lund,Thursday,09-03-2023,11:30,Rainy,18
Lund,Thursday,09-03-2023,12:00,Rainy,10
Lund,Thursday,09-03-2023,12:30,Cloudy,12
Lund,Thursday,09-03-2023,13:00,Cloudy,19
Lund,Thursday,09-03-2023,13:30,Cloudy,12
Lund,Thursday,09-03-2023,14:00,Cloudy,21
Lund,Thursday,09-03-2023,14:30,Rainy,7
Lund,Thursday,09-03-2023,15:00,Cloudy,9
Lund,Thursday,09-03-2023,15:30,Partly Cloudy,24
Lund,Thursday,09-03-2023,16:00,Partly Cloudy,23
Lund,Thursday,09-03-2023,16:30,Cloudy,16
Lund,Thursday,09-03-2023,17:00,Rainy,12
Lund,Thursday,09-03-2023,17:30,Thunderstorms,13
Lund,Thursday,09-03-2023,18:00,Partly Cloudy,17
Lund,Thursday,09-03-2023,18:30,Sunny,25
Lund,Thursday,09-03-2023,19:00,Thunderstorms,7
Lund,Thursday,09-03-2023,19:30,Thunderstorms,6
Lund,Thursday,09-03-2023,20:00,Sunny,21
Lund,Thursday,09-03-2023,20:30,Partly Cloudy,22
Lund,Thursday,09-03-2023,21:00,Rainy,9
Lund,Thursday,09-03-2023,21:30,Thunderstorms,7
Lund,Thursday,09-03-2023,22:00,Cloudy,20
Lund,Thursday,09-03-2023,22:30,Cloudy,15
Lund,Thursday,09-03-2023,23:00,Partly Cloudy,17
Lund,Thursday,09-03-2023,23:30,Sunny,21
Lund,Friday,10-03-2023,00:00,Partly Cloudy,23
Lund,Friday,10-03-2023,00:30,Sunny,24
Lund,Friday,10-03-2023,01:00,Sunny,17
Lund,Friday,10-03-2023,01:30,Thunderstorms,13
Lund,Friday,10-03-2023,02:00,Rainy,12
Lund,Friday,10-03-2023,02:30,Cloudy,13
Lund,Friday,10-03-2023,03:00,Partly Cloudy,14
Lund,Friday,10-03-2023,03:30,Partly Cloudy,21
Lund,Friday,10-03-2023,04:00,Sunny,28
Lund,Friday,10-03-2023,04:30,Cloudy,15
Lund,Friday,10-03-2023,05:00,Cloudy,23
Lund,Friday,10-03-2023,05:30,Partly Cloudy,18
Lund,Friday,10-03-2023,06:00,Rainy,11
Lund,Friday,10-03-2023,06:30,Thunderstorms,7
Lund,Friday,10-03-2023,07:00,Sunny,20
Lund,Friday,10-03-2023,07:30,Cloudy,12
Lund,Friday,10-03-2023,08:00,Thunderstorms,10
Lund,Friday,10-03-2023,08:30,Cloudy,21
Lund,Friday,10-03-2023,09:00,Cloudy,12
Lund,Friday,10-03-2023,09:30,Thunderstorms,10
Lund,Friday,10-03-2023,10:00,Thunderstorms,21
Lund,Friday,10-03-2023,10:30,Partly Cloudy,19
Lund,Friday,10-03-2023,11:00,Thunderstorms,13
Lund,Friday,10-03-2023,11:30,Partly Cloudy,20
Lund,Friday,10-03-2023,12:00,Rainy,11
Lund,Friday,10-03-2023,12:30,Rainy,11
Lund,Friday,10-03-2023,13:00,Rainy,12
Lund,Friday,10-03-2023,13:30,Rainy,18
Lund,Friday,10-03-2023,14:00,Rainy,13
Lund,Friday,10-03-2023,14:30,Cloudy,16
Lund,Friday,10-03-2023,15:00,Partly Cloudy,17
Lund,Friday,10-03-2023,15:30,Cloudy,16
Lund,Friday,10-03-2023,16:00,Sunny,19
Lund,Friday,10-03-2023,16:30,Cloudy,14
Lund,Friday,10-03-2023,17:00,Partly Cloudy,18
Lund,Friday,10-03-2023,17:30,Rainy,11
Lund,Friday,10-03-2023,18:00,Rainy,7
Lund,Friday,10-03-2023,18:30,Rainy,6
Lund,Friday,10-03-2023,19:00,Sunny,24
Lund,Friday,10-03-2023,19:30,Cloudy,11
Lund,Friday,10-03-2023,20:00,Sunny,25
Lund,Friday,10-03-2023,20:30,Cloudy,15
Lund,Friday,10-03-2023,21:00,Partly Cloudy,13
Lund,Friday,10-03-2023,21:30,Cloudy,10
Lund,Friday,10-03-2023,22:00,Partly Cloudy,18
Lund,Friday,10-03-2023,22:30,Partly Cloudy,15
Lund,Friday,10-03-2023,23:00,Sunny,17
Lund,Friday,10-03-2023,23:30,Partly Cloudy,20
Umea,Saturday,04-03-2023,00:00,Thunderstorms,16
Umea,Saturday,04-03-2023,00:30,Cloudy,14
Umea,Saturday,04-03-2023,01:00,Sunny,26
Umea,Saturday,04-03-2023,01:30,Rainy,2
Umea,Saturday,04-03-2023,02:00,Partly Cloudy,21
Umea,Saturday,04-03-2023,02:30,Sunny,28
Umea,Saturday,04-03-2023,03:00,Partly Cloudy,18
Umea,Saturday,04-03-2023,03:30,Cloudy,17
Umea,Saturday,04-03-2023,04:00,Cloudy,10
Umea,Saturday,04-03-2023,04:30,Partly Cloudy,23
Umea,Saturday,04-03-2023,05:00,Cloudy,8
Umea,Saturday,04-03-2023,05:30,Thunderstorms,13
Umea,Saturday,04-03-2023,06:00,Rainy,12
Umea,Saturday,04-03-2023,06:30,Rainy,9
Umea,Saturday,04-03-2023,07:00,Sunny,30
Umea,Saturday,04-03-2023,07:30,Sunny,21
Umea,Saturday,04-03-2023,08:00,Sunny,17
Umea,Saturday,04-03-2023,08:30,Cloudy,11
Umea,Saturday,04-03-2023,09:00,Rainy,18
Umea,Saturday,04-03-2023,09:30,Sunny,29
Umea,Saturday,04-03-2023,10:00,Thunderstorms,5
Umea,Saturday,04-03-2023,10:30,Partly Cloudy,18
Umea,Saturday,04-03-2023,11:00,Rainy,4
Umea,Saturday,04-03-2023,11:30,Partly Cloudy,17
Umea,Saturday,04-03-2023,12:00,Cloudy,18
Umea,Saturday,04-03-2023,12:30,Sunny,31
Umea,Saturday,04-03-2023,13:00,Partly Cloudy,20
Umea,Saturday,04-03-2023,13:30,Rainy,12
Umea,Saturday,04-03-2023,14:00,Sunny,19
Umea,Saturday,04-03-2023,14:30,Rainy,8
Umea,Saturday,04-03-2023,15:00,Sunny,32
Umea,Saturday,04-03-2023,15:30,Thunderstorms,21
Umea,Saturday,04-03-2023,16:00,Thunderstorms,16
Umea,Saturday,04-03-2023,16:30,Sunny,28
Umea,Saturday,04-03-2023,17:00,Thunderstorms,13
Umea,Saturday,04-03-2023,17:30,Cloudy,14
Umea,Saturday,04-03-2023,18:00,Rainy,11
Umea,Saturday,04-03-2023,18:30,Sunny,28
Umea,Saturday,04-03-2023,19:00,Cloudy,18
Umea,Saturday,04-03-2023,19:30,Rainy,4
Umea,Saturday,04-03-2023,20:00,Rainy,10
Umea,Saturday,04-03-2023,20:30,Rainy,13
Umea,Saturday,04-03-2023,21:00,Sunny,26
Umea,Saturday,04-03-2023,21:30,Rainy,9
Umea,Saturday,04-03-2023,22:00,Thunderstorms,6
Umea,Saturday,04-03-2023,22:30,Cloudy,17
Umea,Saturday,04-03-2023,23:00,Partly Cloudy,16
Umea,Saturday,04-03-2023,23:30,Partly Cloudy,16
Umea,Sunday,05-03-2023,00:00,Cloudy,14
Umea,Sunday,05-03-2023,00:30,Sunny,25
Umea,Sunday,05-03-2023,01:00,Thunderstorms,9
Umea,Sunday,05-03-2023,01:30,Rainy,8
Umea,Sunday,05-03-2023,02:00,Sunny,19
Umea,Sunday,05-03-2023,02:30,Thunderstorms,9
Umea,Sunday,05-03-2023,03:00,Partly Cloudy,19
Umea,Sunday,05-03-2023,03:30,Cloudy,19
Umea,Sunday,05-03-2023,04:00,Cloudy,20
Umea,Sunday,05-03-2023,04:30,Sunny,22
Umea,Sunday,05-03-2023,05:00,Sunny,26
Umea,Sunday,05-03-2023,05:30,Sunny,20
Umea,Sunday,05-03-2023,06:00,Rainy,11
Umea,Sunday,05-03-2023,06:30,Thunderstorms,15
Umea,Sunday,05-03-2023,07:00,Thunderstorms,10
Umea,Sunday,05-03-2023,07:30,Sunny,24
Umea,Sunday,05-03-2023,08:00,Cloudy,20
Umea,Sunday,05-03-2023,08:30,Sunny,15
Umea,Sunday,05-03-2023,09:00,Thunderstorms,13
Umea,Sunday,05-03-2023,09:30,Cloudy,20
Umea,Sunday,05-03-2023,10:00,Sunny,30
Umea,Sunday,05-03-2023,10:30,Partly Cloudy,23
Umea,Sunday,05-03-2023,11:00,Thunderstorms,13
Umea,Sunday,05-03-2023,11:30,Thunderstorms,17
Umea,Sunday,05-03-2023,12:00,Cloudy,14
Umea,Sunday,05-03-2023,12:30,Rainy,6
Umea,Sunday,05-03-2023,13:00,Partly Cloudy,18
Umea,Sunday,05-03-2023,13:30,Cloudy,15
Umea,Sunday,05-03-2023,14:00,Partly Cloudy,22
Umea,Sunday,05-03-2023,14:30,Sunny,18
Umea,Sunday,05-03-2023,15:00,Cloudy,14
Umea,Sunday,05-03-2023,15:30,Rainy,8
Umea,Sunday,05-03-2023,16:00,Rainy,8
Umea,Sunday,05-03-2023,16:30,Partly Cloudy,21
Umea,Sunday,05-03-2023,17:00,Rainy,9
Umea,Sunday,05-03-2023,17:30,Cloudy,19
Umea,Sunday,05-03-2023,18:00,Rainy,7
Umea,Sunday,05-03-2023,18:30,Thunderstorms,12
Umea,Sunday,05-03-2023,19:00,Cloudy,8
Umea,Sunday,05-03-2023,19:30,Rainy,9
Umea,Sunday,05-03-2023,20:00,Cloudy,11
Umea,Sunday,05-03-2023,20:30,Partly Cloudy,28
Umea,Sunday,05-03-2023,21:00,Thunderstorms,9
Umea,Sunday,05-03-2023,21:30,Rainy,7
Umea,Sunday,05-03-2023,22:00,Partly Cloudy,16
Umea,Sunday,05-03-2023,22:30,Rainy,6
Umea,Sunday,05-03-2023,23:00,Partly Cloudy,27
Umea,Sunday,05-03-2023,23:30,Partly Cloudy,16
Umea,Monday,06-03-2023,00:00,Thunderstorms,14
Umea,Monday,06-03-2023,00:30,Thunderstorms,11
Umea,Monday,06-03-2023,01:00,Rainy,7
Umea,Monday,06-03-2023,01:30,Cloudy,13
Umea,Monday,06-03-2023,02:00,Sunny,30
Umea,Monday,06-03-2023,02:30,Thunderstorms,16
Umea,Monday,06-03-2023,03:00,Cloudy,22
Umea,Monday,06-03-2023,03:30,Partly Cloudy,17
Umea,Monday,06-03-2023,04:00,Partly Cloudy,22
Umea,Monday,06-03-2023,04:30,Partly Cloudy,20
Umea,Monday,06-03-2023,05:00,Cloudy,16
Umea,Monday,06-03-2023,05:30,Thunderstorms,5
Umea,Monday,06-03-2023,06:00,Cloudy,13
Umea,Monday,06-03-2023,06:30,Sunny,20
Umea,Monday,06-03-2023,07:00,Sunny,26
Umea,Monday,06-03-2023,07:30,Cloudy,15
Umea,Monday,06-03-2023,08:00,Sunny,27
Umea,Monday,06-03-2023,08:30,Cloudy,17
Umea,Monday,06-03-2023,09:00,Thunderstorms,9
Umea,Monday,06-03-2023,09:30,Cloudy,14
Umea,Monday,06-03-2023,10:00,Partly Cloudy,22
Umea,Monday,06-03-2023,10:30,Sunny,19
Umea,Monday,06-03-2023,11:00,Sunny,26
Umea,Monday,06-03-2023,11:30,Cloudy,14
Umea,Monday,06-03-2023,12:00,Sunny,25
Umea,Monday,06-03-2023,12:30,Sunny,26
Umea,Monday,06-03-2023,13:00,Partly Cloudy,23
Umea,Monday,06-03-2023,13:30,Cloudy,16
Umea,Monday,06-03-2023,14:00,Partly Cloudy,24
Umea,Monday,06-03-2023,14:30,Cloudy,11
Umea,Monday,06-03-2023,15:00,Sunny,29
Umea,Monday,06-03-2023,15:30,Partly Cloudy,18
Umea,Monday,06-03-2023,16:00,Rainy,13
Umea,Monday,06-03-2023,16:30,Rainy,9
Umea,Monday,06-03-2023,17:00,Rainy,6
Umea,Monday,06-03-2023,17:30,Partly Cloudy,22
Umea,Monday,06-03-2023,18:00,Thunderstorms,17
Umea,Monday,06-03-2023,18:30,Cloudy,11
Umea,Monday,06-03-2023,19:00,Thunderstorms,20
Umea,Monday,06-03-2023,19:30,Thunderstorms,20
Umea,Monday,06-03-2023,20:00,Sunny,22
Umea,Monday,06-03-2023,20:30,Sunny,26
Umea,Monday,06-03-2023,21:00,Rainy,5
Umea,Monday,06-03-2023,21:30,Sunny,20
Umea,Monday,06-03-2023,22:00,Cloudy,16
Umea,Monday,06-03-2023,22:30,Cloudy,13
Umea,Monday,06-03-2023,23:00,Rainy,12
Umea,Monday,06-03-2023,23:30,Thunderstorms,14
Umea,Tuesday,07-03-2023,00:00,Cloudy,14
Umea,Tuesday,07-03-2023,00:30,Partly Cloudy,16
Umea,Tuesday,07-03-2023,01:00,Sunny,21
Umea,Tuesday,07-03-2023,01:30,Thunderstorms,14
Umea,Tuesday,07-03-2023,02:00,Sunny,26
Umea,Tuesday,07-03-2023,02:30,Cloudy,18
Umea,Tuesday,07-03-2023,03:00,Cloudy,16
Umea,Tuesday,07-03-2023,03:30,Thunderstorms,18
Umea,Tuesday,07-03-2023,04:00,Thunderstorms,8
Umea,Tuesday,07-03-2023,04:30,Cloudy,12
Umea,Tuesday,07-03-2023,05:00,Sunny,18
Umea,Tuesday,07-03-2023,05:30,Thunderstorms,18
Umea,Tuesday,07-03-2023,06:00,Sunny,24
Umea,Tuesday,07-03-2023,06:30,Cloudy,11
Umea,Tuesday,07-03-2023,07:00,Cloudy,17
Umea,Tuesday,07-03-2023,07:30,Rainy,3
Umea,Tuesday,07-03-2023,08:00,Partly Cloudy,22
Umea,Tuesday,07-03-2023,08:30,Sunny,26
Umea,Tuesday,07-03-2023,09:00,Thunderstorms,15
Umea,Tuesday,07-03-2023,09:30,Rainy,12
Umea,Tuesday,07-03-2023,10:00,Rainy,11
Umea,Tuesday,07-03-2023,10:30,Cloudy,14
Umea,Tuesday,07-03-2023,11:00,Cloudy,19
Umea,Tuesday,07-03-2023,11:30,Cloudy,21
Umea,Tuesday,07-03-2023,12:00,Thunderstorms,15
Umea,Tuesday,07-03-2023,12:30,Sunny,26
Umea,Tuesday,07-03-2023,13:00,Thunderstorms,17
Umea,Tuesday,07-03-2023,13:30,Partly Cloudy,21
Umea,Tuesday,07-03-2023,14:00,Partly Cloudy,19
Umea,Tuesday,07-03-2023,14:30,Cloudy,10
Umea,Tuesday,07-03-2023,15:00,Partly Cloudy,17
Umea,Tuesday,07-03-2023,15:30,Rainy,9
Umea,Tuesday,07-03-2023,16:00,Partly Cloudy,23
Umea,Tuesday,07-03-2023,16:30,Thunderstorms,13
Umea,Tuesday,07-03-2023,17:00,Sunny,31
Umea,Tuesday,07-03-2023,17:30,Rainy,4
Umea,Tuesday,07-03-2023,18:00,Rainy,8
